Movie Title,Weather,Time,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
Movie 4059,314,2.53,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4060,311,14.67,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4061,231,4.34,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4062,611,8.97,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4063,300,6.71,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4064,801,5.17,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4065,602,23.11,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4066,802,10.8,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4067,804,15.73,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4068,771,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4069,502,11.68,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4070,404,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4071,701,12.05,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4072,211,1.72,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4073,312,12.9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4074,201,13.73,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4075,771,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4076,310,14.72,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4077,802,1.07,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4078,302,6.68,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4079,211,14.32,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 4080,502,23.24,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4081,602,6.3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4082,711,8.32,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4083,761,18.7,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4084,612,17.83,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4085,231,10.86,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4086,404,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4087,531,21.45,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4088,803,5.69,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4089,502,14.55,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4090,802,5.78,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4091,302,5.04,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4092,211,3.38,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4093,762,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4094,616,15.75,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4095,310,8.58,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4096,615,11.41,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4097,762,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4098,212,4.56,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4099,502,1.37,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4100,501,19.54,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4101,230,11.7,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 4102,313,13.85,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4103,804,11.03,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4104,314,21.2,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4105,531,10.66,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
Movie 4106,615,21.58,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4107,210,11.78,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4108,300,20.75,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4109,230,8.52,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 4110,501,23.65,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4111,404,19.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4112,310,14.29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4113,201,15.5,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4114,211,23.68,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4115,751,2.52,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4116,300,16.21,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4117,231,17.22,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 4118,600,23.32,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4119,781,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4120,701,8.96,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4121,802,4.39,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4122,803,19.17,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4123,731,4.26,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4124,621,12.54,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4125,622,7.21,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4126,800,18.13,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4127,311,4.21,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4128,503,20.59,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4129,503,6.37,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4130,232,13.01,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 4131,615,0.57,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4132,301,1.18,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4133,762,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4134,711,15.38,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4135,762,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4136,781,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4137,310,11.95,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4138,522,4.59,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4139,804,15.6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4140,616,20.58,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4141,521,17.42,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4142,210,9.46,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4143,731,21.1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4144,311,18.25,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4145,221,12.64,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 4146,701,23.06,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4147,231,4.52,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4148,302,10.3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4149,602,15.2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4150,711,17.97,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4151,601,21.75,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4152,200,10.72,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 4153,511,3.86,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4154,312,1.46,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4155,522,6.44,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4156,232,1.15,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4157,502,4.48,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4158,711,13.37,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4159,731,13.97,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4160,404,16.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4161,615,12.36,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4162,741,17.69,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4163,701,2.06,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4164,210,19.74,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0
Movie 4165,762,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4166,321,0.1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4167,211,13.7,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 4168,802,5.46,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4169,602,2.64,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4170,522,2.98,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4171,531,5.98,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4172,531,3.97,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4173,802,5.46,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4174,802,8.94,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4175,762,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4176,311,15.93,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4177,511,10.8,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4178,504,20.99,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4179,771,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4180,212,6.1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 4181,500,17.99,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4182,615,3.61,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4183,200,12.1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4184,601,11.05,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4185,800,3.86,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4186,500,11.42,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4187,501,10.71,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4188,771,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4189,621,8.16,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4190,321,21.06,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4191,622,15.71,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4192,615,8.15,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4193,312,17.53,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4194,310,12.61,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4195,314,23.4,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4196,701,3.15,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4197,731,13.65,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4198,613,18.5,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4199,312,16.41,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4200,721,14.54,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4201,201,9.24,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 4202,741,13.33,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4203,500,4.61,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4204,300,23.1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4205,202,9.8,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4206,731,7.46,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4207,221,7.96,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Movie 4208,531,4.36,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4209,503,21.13,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4210,803,23.16,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4211,602,13.15,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4212,781,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4213,731,14.18,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4214,230,4.62,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4215,321,21.11,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4216,531,21.1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4217,731,3.38,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4218,201,2.71,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4219,211,17.32,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 4220,504,17.15,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4221,803,22.56,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4222,210,8.94,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4223,201,22.7,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4224,613,15.34,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4225,800,8.41,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4226,731,21.17,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4227,731,12.2,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4228,602,15.47,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4229,600,15.63,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4230,501,14.93,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4231,613,13.84,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4232,762,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4233,701,5.89,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4234,611,11.03,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4235,620,11.05,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4236,613,8.02,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4237,721,8.48,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4238,404,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4239,312,14.15,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4240,301,12.16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4241,200,1.14,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4242,310,17.33,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4243,232,23.27,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4244,751,22.65,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4245,504,3.56,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4246,601,12.07,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4247,211,4.27,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4248,201,13.05,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4249,620,9.28,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4250,615,23.24,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4251,232,5.59,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4252,302,12.77,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4253,802,15.91,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4254,771,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4255,232,6.63,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4256,313,11.46,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4257,771,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4258,211,4.21,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4259,221,19.1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
Movie 4260,501,10.58,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4261,762,15.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4262,800,14.61,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4263,321,12.66,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4264,616,16.66,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4265,321,12.06,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4266,522,10.2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4267,611,23.83,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4268,404,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4269,313,1.07,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4270,803,3.97,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4271,800,4.89,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4272,620,12.36,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4273,751,11.76,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4274,404,11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4275,616,0.4,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4276,602,21.0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4277,313,15.46,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4278,761,16.1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4279,803,12.78,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4280,302,21.37,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4281,616,8.4,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4282,761,2.26,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4283,200,8.8,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 4284,612,16.56,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4285,781,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4286,502,13.86,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4287,803,22.74,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4288,313,5.03,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4289,804,9.57,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4290,310,20.65,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4291,761,16.29,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4292,800,4.15,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4293,804,18.14,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4294,801,13.7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4295,711,17.17,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4296,731,3.24,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4297,201,0.29,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4298,314,3.91,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4299,201,20.81,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4300,313,5.86,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4301,711,9.27,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4302,200,23.98,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4303,201,5.5,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4304,201,12.2,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4305,201,15.91,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4306,620,11.67,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4307,404,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4308,621,16.29,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4309,781,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4310,711,5.23,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4311,200,6.27,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 4312,201,14.21,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4313,301,11.72,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4314,804,23.93,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4315,620,14.92,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4316,761,23.84,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 4317,502,1.75,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4318,210,22.83,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4319,300,18.53,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4320,321,15.64,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4321,615,7.76,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4322,771,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4323,620,14.85,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4324,601,2.95,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4325,600,21.94,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4326,781,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4327,202,3.26,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 4328,200,22.12,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 4329,761,7.82,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4330,802,9.14,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4331,500,0.41,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4332,621,2.5,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4333,521,12.88,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4334,314,22.59,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 4335,522,23.27,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 4336,802,8.85,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4337,511,8.01,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4338,622,1.12,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4339,613,1.21,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 4340,804,8.69,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4341,221,22.21,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
