Movie Title,Weather,Time,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
Movie 4546,310,14.73,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4547,200,11.83,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 4548,202,7.69,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4549,731,11.2,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4550,301,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4551,622,21.94,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4552,211,19.04,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4553,762,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4554,301,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4555,711,18.38,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4556,221,13.52,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 4557,761,14.58,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4558,615,4.46,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4559,613,16.5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4560,313,19.01,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4561,504,19.22,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4562,721,21.05,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4563,800,9.6,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4564,801,11.53,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4565,701,18.39,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4566,602,18.48,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4567,302,20.0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4568,741,5.13,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Movie 4569,314,3.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 4570,503,22.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4571,232,23.76,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4572,761,21.93,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4573,210,13.9,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1
Movie 4574,613,11.36,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4575,502,2.89,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4576,310,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4577,314,18.33,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4578,311,22.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4579,231,9.51,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4580,602,10.19,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4581,232,21.1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 4582,771,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4583,232,7.97,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4584,311,11.38,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4585,312,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4586,531,19.92,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4587,622,22.3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4588,612,11.93,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4589,804,11.22,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4590,620,4.32,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4591,721,8.39,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4592,503,8.7,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4593,312,11.35,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4594,621,18.53,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4595,232,22.77,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4596,210,10.05,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4597,321,16.9,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4598,521,2.79,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4599,751,2.19,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4600,404,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4601,622,12.56,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4602,751,21.99,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4603,711,23.69,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4604,600,4.98,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4605,522,5.35,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4606,600,6.42,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4607,601,12.96,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4608,522,10.6,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4609,522,20.33,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4610,761,23.68,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4611,301,20.4,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4612,800,12.43,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4613,311,6.14,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4614,802,9.45,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4615,602,17.66,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4616,721,17.34,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4617,314,8.04,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4618,301,18.96,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4619,612,18.11,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4620,600,12.68,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4621,701,22.58,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4622,311,10.95,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4623,310,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4624,800,9.67,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4625,800,13.08,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4626,771,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4627,500,13.31,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4628,201,19.33,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4629,804,15.75,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4630,802,17.3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4631,601,3.09,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4632,522,19.13,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4633,600,5.17,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4634,321,14.48,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4635,751,20.3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4636,221,14.84,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 4637,522,21.47,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4638,804,17.7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4639,802,21.18,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4640,611,4.35,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4641,311,16.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4642,711,15.14,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4643,201,23.33,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 4644,504,22.08,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4645,800,10.43,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4646,230,6.47,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Movie 4647,522,0.91,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4648,612,12.07,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4649,301,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4650,314,11.79,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4651,321,6.4,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4652,202,3.65,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4653,613,20.19,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4654,501,19.5,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4655,200,0.6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 4656,615,11.78,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4657,804,14.65,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4658,313,11.83,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4659,801,10.01,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4660,613,8.35,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4661,211,15.37,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 4662,762,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4663,302,7.92,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4664,802,0.54,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4665,321,3.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 4666,781,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4667,404,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4668,521,4.79,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4669,301,15.12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4670,300,9.33,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4671,521,10.68,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4672,300,7.08,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4673,504,11.76,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4674,600,1.22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4675,232,3.47,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4676,804,17.94,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4677,751,3.96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4678,310,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4679,200,18.51,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4680,521,11.06,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4681,200,13.82,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
Movie 4682,521,15.39,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4683,615,19.21,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4684,620,3.48,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4685,781,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4686,761,5.83,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4687,210,10.07,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4688,616,20.24,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4689,232,7.52,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4690,800,6.5,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4691,312,18.67,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4692,721,20.08,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4693,503,15.16,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4694,804,1.61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4695,321,6.79,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 4696,521,15.07,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4697,622,15.92,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4698,621,18.15,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4699,302,14.12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4700,231,21.42,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
Movie 4701,602,12.56,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4702,781,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4703,602,21.2,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4704,232,10.18,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4705,212,5.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Movie 4706,621,17.75,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4707,803,13.49,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4708,221,11.29,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Movie 4709,771,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4710,312,16.66,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4711,803,5.16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4712,771,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4713,312,16.24,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4714,210,6.91,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 4715,212,5.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Movie 4716,404,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4717,312,9.94,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4718,211,11.32,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Movie 4719,231,3.63,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4720,211,11.96,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Movie 4721,500,12.71,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4722,314,1.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 4723,310,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4724,741,20.25,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4725,313,23.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 4726,601,10.36,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4727,531,2.51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Movie 4728,200,22.99,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Movie 4729,212,7.78,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 4730,803,4.33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4731,404,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4732,503,14.05,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4733,502,0.52,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4734,762,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4735,321,2.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie 4736,210,14.27,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1
Movie 4737,221,17.59,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 4738,302,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4739,612,10.48,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4740,613,8.1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4741,501,18.85,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4742,600,0.06,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4743,622,15.33,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4744,310,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4745,802,14.4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 4746,761,23.31,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
Movie 4747,300,8.38,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4748,721,18.01,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 4749,310,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4750,600,19.54,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4751,803,10.63,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4752,500,10.6,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4753,611,6.8,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4754,762,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4755,312,17.71,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4756,804,9.35,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4757,230,0.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Movie 4758,531,21.79,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4759,622,17.25,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4760,771,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4761,314,12.77,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 4762,231,9.17,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 4763,232,17.22,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 4764,601,16.74,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4765,602,17.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4766,612,4.76,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4767,211,16.52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 4768,613,15.38,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4769,212,11.67,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 4770,611,12.22,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4771,200,18.98,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4772,504,1.04,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4773,802,3.26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4774,312,18.08,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4775,311,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4776,616,15.73,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4777,302,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4778,621,21.98,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4779,804,9.32,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4780,531,14.93,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
Movie 4781,804,11.08,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4782,231,23.81,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4783,600,13.57,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4784,230,2.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Movie 4785,620,8.65,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4786,620,20.16,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4787,504,18.66,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4788,522,18.16,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4789,741,13.22,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 4790,741,6.72,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Movie 4791,232,2.06,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Movie 4792,310,10.29,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4793,501,6.47,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4794,611,22.35,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4795,804,2.49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4796,620,6.45,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4797,314,18.73,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4798,621,23.88,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4799,504,11.76,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 4800,612,19.17,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 4801,621,14.59,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4802,721,8.59,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 4803,404,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4804,302,8.01,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4805,622,17.99,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4806,762,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4807,302,19.54,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4808,321,19.36,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4809,602,23.21,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie 4810,781,16.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4811,616,12.55,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4812,801,8.99,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4813,500,3.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Movie 4814,804,11.79,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 4815,312,7.49,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4816,762,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4817,601,14.92,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4818,221,23.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Movie 4819,511,13.07,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 4820,781,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4821,601,14.59,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 4822,771,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4823,211,9.38,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Movie 4824,531,21.13,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 4825,781,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 4826,503,5.21,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Movie 4827,611,10.73,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 4828,531,18.06,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
